problem	cat	numsurveys	numrespondents	perc	year	month
403	2	1	991	0	1997	12
404	2	1	991	6.138	1997	12
405	2	1	991	0	1997	12
406	2	1	991	0	1997	12
407	2	1	991	0	1997	12
501	2	1	991	0	1997	12
502	2	1	991	1.683	1997	12
503	2	1	991	1.683	1997	12
504	2	1	991	0	1997	12
505	2	1	991	0	1997	12
506	2	1	991	0	1997	12
507	2	1	991	0	1997	12
508	2	1	991	0	1997	12
509	2	1	991	2.03	1997	12
601	2	1	991	7.2870002	1997	12
602	2	1	991	0	1997	12
603	2	1	991	0	1997	12
604	2	1	991	0	1997	12
605	2	1	991	0	1997	12
606	2	1	991	0	1997	12
608	2	1	991	1.729	1997	12
609	2	1	991	0	1997	12
610	2	1	991	0	1997	12
611	2	1	991	0	1997	12
701	2	1	991	0	1997	12
702	2	1	991	.88200003	1997	12
703	2	1	991	0	1997	12
704	2	1	991	0	1997	12
705	2	1	991	0	1997	12
801	2	1	991	1.015	1997	12
802	2	1	991	0	1997	12
803	2	1	991	1.015	1997	12
804	2	1	991	0	1997	12
805	2	1	991	0	1997	12
806	2	1	991	0	1997	12
807	2	1	991	.37200001	1997	12
901	2	1	991	5.2449999	1997	12
902	2	1	991	0	1997	12
903	2	1	991	2.622	1997	12
904	2	1	991	0	1997	12
905	2	1	991	0	1997	12
906	2	1	991	0	1997	12
908	2	1	991	0	1997	12
1001	2	1	991	.76800001	1997	12
1002	2	1	991	0	1997	12
1003	2	1	991	0	1997	12
1004	2	1	991	0	1997	12
1005	2	1	991	0	1997	12
1006	2	1	991	0	1997	12
1007	2	1	991	0	1997	12
1008	2	1	991	0	1997	12
1009	2	1	991	0	1997	12
1010	2	1	991	0	1997	12
1011	2	1	991	2.303	1997	12
1012	2	1	991	.76800001	1997	12
1101	2	1	991	1.383	1997	12
1102	2	1	991	0	1997	12
1103	2	1	991	0	1997	12
1104	2	1	991	0	1997	12
1105	2	1	991	0	1997	12
1106	2	1	991	0	1997	12
1201	2	1	991	0	1997	12
1301	2	1	991	7.3169999	1997	12
1302	2	1	991	.101	1997	12
1401	2	1	991	1.005	1997	12
1501	2	1	991	2.404	1997	12
101	3	1	991	7.8959999	1997	12
102	3	1	991	4.6690001	1997	12
103	3	1	991	.449	1997	12
104	3	1	991	0	1997	12
105	3	1	991	0	1997	12
106	3	1	991	0	1997	12
107	3	1	991	0	1997	12
108	3	1	991	0	1997	12
109	3	1	991	2.1530001	1997	12
110	3	1	991	0	1997	12
501	3	1	991	0	1997	12
502	3	1	991	1.683	1997	12
503	3	1	991	1.683	1997	12
504	3	1	991	0	1997	12
505	3	1	991	0	1997	12
506	3	1	991	0	1997	12
201	4	1	991	0	1997	12
202	4	1	991	3.4979999	1997	12
203	4	1	991	6.927	1997	12
204	4	1	991	5.0819998	1997	12
205	4	1	991	0	1997	12
206	4	1	991	0	1997	12
207	4	1	991	3.1029999	1997	12
208	4	1	991	0	1997	12
209	4	1	991	0	1997	12
210	4	1	991	3.1029999	1997	12
211	4	1	991	0	1997	12
212	4	1	991	3.1029999	1997	12
213	4	1	991	0	1997	12
214	4	1	991	0	1997	12
215	4	1	991	0	1997	12
216	4	1	991	0	1997	12
217	4	1	991	0	1997	12
506	5	1	991	0	1997	12
601	5	1	991	7.2870002	1997	12
602	5	1	991	0	1997	12
603	5	1	991	0	1997	12
604	5	1	991	0	1997	12
605	5	1	991	0	1997	12
606	5	1	991	0	1997	12
608	5	1	991	1.729	1997	12
609	5	1	991	0	1997	12
610	5	1	991	0	1997	12
611	5	1	991	0	1997	12
701	5	1	991	0	1997	12
702	5	1	991	.88200003	1997	12
703	5	1	991	0	1997	12
704	5	1	991	0	1997	12
705	5	1	991	0	1997	12
1	6	1	991	18.532	1997	12
2	6	1	991	2.9330001	1997	12
3	6	1	991	5.4530001	1997	12
4	6	1	991	0	1997	12
5	6	1	991	0	1997	12
6	6	1	991	6.927	1997	12
7	6	1	991	2.03	1997	12
8	6	1	991	0	1997	12
9	6	1	991	2.03	1997	12
10	6	1	991	0	1997	12
12	6	1	991	16.858	1997	12
13	6	1	991	9.7040005	1997	12
14	6	1	991	3.1029999	1997	12
15	6	1	991	0	1997	12
16	6	1	991	0	1997	12
17	6	1	991	0	1997	12
18	6	1	991	.88200003	1997	12
19	6	1	991	9.0150003	1997	12
20	6	1	991	3.8380001	1997	12
21	6	1	991	0	1997	12
22	6	1	991	15.285	1997	12
23	6	1	991	1.005	1997	12
24	6	1	991	2.404	1997	12
1	1	3	3177	13.913	1998	1
2	1	3	3177	22.825001	1998	1
3	1	3	3177	3.3640001	1998	1
4	1	3	3177	16.237	1998	1
5	1	3	3177	5.3709998	1998	1
6	1	3	3177	7.9120002	1998	1
7	1	3	3177	.755	1998	1
8	1	3	3177	1.624	1998	1
9	1	3	3177	12.846	1998	1
10	1	3	3177	6.7410002	1998	1
11	1	3	3177	1.229	1998	1
12	1	3	3177	0	1998	1
13	1	3	3177	1.549	1998	1
14	1	3	3177	.86000001	1998	1
15	1	3	3177	4.7729998	1998	1
101	2	3	3177	5.7350001	1998	1
102	2	3	3177	4.8200002	1998	1
103	2	3	3177	1.075	1998	1
104	2	3	3177	0	1998	1
105	2	3	3177	0	1998	1
106	2	3	3177	0	1998	1
107	2	3	3177	.347	1998	1
108	2	3	3177	0	1998	1
109	2	3	3177	1.937	1998	1
110	2	3	3177	0	1998	1
201	2	3	3177	1.159	1998	1
202	2	3	3177	2.336	1998	1
203	2	3	3177	6.0780001	1998	1
204	2	3	3177	5.4780002	1998	1
205	2	3	3177	.99000001	1998	1
206	2	3	3177	0	1998	1
207	2	3	3177	3.2249999	1998	1
208	2	3	3177	0	1998	1
209	2	3	3177	.148	1998	1
210	2	3	3177	0	1998	1
211	2	3	3177	0	1998	1
212	2	3	3177	3.072	1998	1
213	2	3	3177	0	1998	1
214	2	3	3177	.017	1998	1
215	2	3	3177	0	1998	1
216	2	3	3177	0	1998	1
217	2	3	3177	.32100001	1998	1
301	2	3	3177	0	1998	1
302	2	3	3177	0	1998	1
304	2	3	3177	0	1998	1
306	2	3	3177	0	1998	1
307	2	3	3177	0	1998	1
308	2	3	3177	0	1998	1
309	2	3	3177	3.3640001	1998	1
310	2	3	3177	0	1998	1
401	2	3	3177	8.9619999	1998	1
402	2	3	3177	0	1998	1
403	2	3	3177	.045	1998	1
404	2	3	3177	7.1490002	1998	1
405	2	3	3177	0	1998	1
406	2	3	3177	.08	1998	1
407	2	3	3177	0	1998	1
501	2	3	3177	0	1998	1
502	2	3	3177	1.452	1998	1
503	2	3	3177	2.803	1998	1
504	2	3	3177	.131	1998	1
505	2	3	3177	0	1998	1
506	2	3	3177	.221	1998	1
507	2	3	3177	0	1998	1
508	2	3	3177	0	1998	1
509	2	3	3177	.764	1998	1
601	2	3	3177	3.0469999	1998	1
602	2	3	3177	.084	1998	1
603	2	3	3177	.05	1998	1
604	2	3	3177	.05	1998	1
605	2	3	3177	1.381	1998	1
606	2	3	3177	.191	1998	1
608	2	3	3177	.43599999	1998	1
609	2	3	3177	0	1998	1
610	2	3	3177	1.3789999	1998	1
611	2	3	3177	1.294	1998	1
701	2	3	3177	0	1998	1
702	2	3	3177	.713	1998	1
703	2	3	3177	0	1998	1
704	2	3	3177	.041	1998	1
705	2	3	3177	0	1998	1
801	2	3	3177	1.237	1998	1
802	2	3	3177	0	1998	1
803	2	3	3177	.23999999	1998	1
804	2	3	3177	0	1998	1
805	2	3	3177	0	1998	1
806	2	3	3177	0	1998	1
807	2	3	3177	.147	1998	1
901	2	3	3177	7.7509999	1998	1
902	2	3	3177	3.1819999	1998	1
903	2	3	3177	1.192	1998	1
904	2	3	3177	0	1998	1
905	2	3	3177	.72000003	1998	1
906	2	3	3177	0	1998	1
908	2	3	3177	0	1998	1
1001	2	3	3177	1.635	1998	1
1002	2	3	3177	.308	1998	1
1003	2	3	3177	0	1998	1
1004	2	3	3177	.147	1998	1
1005	2	3	3177	0	1998	1
1006	2	3	3177	0	1998	1
1007	2	3	3177	0	1998	1
1008	2	3	3177	.60100001	1998	1
1009	2	3	3177	.04	1998	1
1010	2	3	3177	1.024	1998	1
1011	2	3	3177	1.66	1998	1
1012	2	3	3177	1.325	1998	1
1101	2	3	3177	.977	1998	1
1102	2	3	3177	0	1998	1
1103	2	3	3177	.212	1998	1
1104	2	3	3177	0	1998	1
1105	2	3	3177	0	1998	1
1106	2	3	3177	.04	1998	1
1201	2	3	3177	0	1998	1
1301	2	3	3177	1.479	1998	1
1302	2	3	3177	.071	1998	1
1401	2	3	3177	.86000001	1998	1
1501	2	3	3177	4.7729998	1998	1
101	3	3	3177	5.7350001	1998	1
102	3	3	3177	4.8200002	1998	1
103	3	3	3177	1.075	1998	1
104	3	3	3177	0	1998	1
105	3	3	3177	0	1998	1
106	3	3	3177	0	1998	1
107	3	3	3177	.347	1998	1
108	3	3	3177	0	1998	1
109	3	3	3177	1.937	1998	1
110	3	3	3177	0	1998	1
501	3	3	3177	0	1998	1
502	3	3	3177	1.452	1998	1
503	3	3	3177	2.803	1998	1
504	3	3	3177	.131	1998	1
505	3	3	3177	0	1998	1
506	3	3	3177	.221	1998	1
201	4	3	3177	1.159	1998	1
202	4	3	3177	2.336	1998	1
203	4	3	3177	6.0780001	1998	1
204	4	3	3177	5.4780002	1998	1
205	4	3	3177	.99000001	1998	1
206	4	3	3177	0	1998	1
207	4	3	3177	3.2249999	1998	1
208	4	3	3177	0	1998	1
209	4	3	3177	.148	1998	1
210	4	3	3177	0	1998	1
211	4	3	3177	0	1998	1
212	4	3	3177	3.072	1998	1
213	4	3	3177	0	1998	1
214	4	3	3177	.017	1998	1
215	4	3	3177	0	1998	1
216	4	3	3177	0	1998	1
217	4	3	3177	.32100001	1998	1
506	5	3	3177	.221	1998	1
601	5	3	3177	3.0469999	1998	1
602	5	3	3177	.084	1998	1
603	5	3	3177	.05	1998	1
604	5	3	3177	.05	1998	1
605	5	3	3177	1.381	1998	1
606	5	3	3177	.191	1998	1
608	5	3	3177	.43599999	1998	1
609	5	3	3177	0	1998	1
610	5	3	3177	1.3789999	1998	1
611	5	3	3177	1.294	1998	1
701	5	3	3177	0	1998	1
702	5	3	3177	.713	1998	1
703	5	3	3177	0	1998	1
704	5	3	3177	.041	1998	1
705	5	3	3177	0	1998	1
1	6	3	3177	18.1	1998	1
2	6	3	3177	3.3640001	1998	1
3	6	3	3177	5.625	1998	1
4	6	3	3177	0	1998	1
5	6	3	3177	0	1998	1
6	6	3	3177	6.0780001	1998	1
7	6	3	3177	1.477	1998	1
8	6	3	3177	0	1998	1
9	6	3	3177	.764	1998	1
10	6	3	3177	.017	1998	1
12	6	3	3177	17.466	1998	1
13	6	3	3177	8.0310001	1998	1
14	6	3	3177	3.072	1998	1
15	6	3	3177	.347	1998	1
16	6	3	3177	1.977	1998	1
17	6	3	3177	0	1998	1
18	6	3	3177	.713	1998	1
19	6	3	3177	6.198	1998	1
20	6	3	3177	6.7410002	1998	1
21	6	3	3177	0	1998	1
22	6	3	3177	14.395	1998	1
23	6	3	3177	.86000001	1998	1
24	6	3	3177	4.7729998	1998	1
1	1	1	1153	7.7600002	1998	2
2	1	1	1153	16.648001	1998	2
3	1	1	1153	2.2539999	1998	2
4	1	1	1153	16.899	1998	2
5	1	1	1153	2.619	1998	2
6	1	1	1153	20.392	1998	2
7	1	1	1153	.075	1998	2
8	1	1	1153	1.432	1998	2
9	1	1	1153	16.000999	1998	2
10	1	1	1153	5.743	1998	2
11	1	1	1153	.889	1998	2
12	1	1	1153	0	1998	2
13	1	1	1153	.67400002	1998	2
14	1	1	1153	.077	1998	2
15	1	1	1153	8.5369997	1998	2
101	2	1	1153	1.811	1998	2
102	2	1	1153	3.931	1998	2
103	2	1	1153	.70099998	1998	2
104	2	1	1153	0	1998	2
105	2	1	1153	0	1998	2
106	2	1	1153	0	1998	2
107	2	1	1153	0	1998	2
108	2	1	1153	0	1998	2
109	2	1	1153	1.317	1998	2
110	2	1	1153	0	1998	2
201	2	1	1153	.76599997	1998	2
202	2	1	1153	1.092	1998	2
203	2	1	1153	4.2129998	1998	2
204	2	1	1153	3.961	1998	2
205	2	1	1153	.94499999	1998	2
206	2	1	1153	0	1998	2
207	2	1	1153	2.556	1998	2
208	2	1	1153	0	1998	2
209	2	1	1153	0	1998	2
210	2	1	1153	0	1998	2
211	2	1	1153	0	1998	2
212	2	1	1153	2.306	1998	2
213	2	1	1153	0	1998	2
214	2	1	1153	.065	1998	2
215	2	1	1153	0	1998	2
216	2	1	1153	0	1998	2
217	2	1	1153	.74400002	1998	2
301	2	1	1153	0	1998	2
302	2	1	1153	0	1998	2
304	2	1	1153	0	1998	2
306	2	1	1153	0	1998	2
307	2	1	1153	0	1998	2
308	2	1	1153	0	1998	2
309	2	1	1153	2.2539999	1998	2
310	2	1	1153	0	1998	2
401	2	1	1153	8.0579996	1998	2
402	2	1	1153	0	1998	2
403	2	1	1153	.34900001	1998	2
404	2	1	1153	8.3249998	1998	2
405	2	1	1153	0	1998	2
406	2	1	1153	.16599999	1998	2
407	2	1	1153	0	1998	2
501	2	1	1153	0	1998	2
502	2	1	1153	.89999998	1998	2
503	2	1	1153	.89999998	1998	2
504	2	1	1153	0	1998	2
505	2	1	1153	0	1998	2
506	2	1	1153	.32800001	1998	2
507	2	1	1153	0	1998	2
508	2	1	1153	0	1998	2
509	2	1	1153	.491	1998	2
601	2	1	1153	1.849	1998	2
602	2	1	1153	.32800001	1998	2
603	2	1	1153	0	1998	2
604	2	1	1153	.164	1998	2
605	2	1	1153	4.1609998	1998	2
606	2	1	1153	0	1998	2
608	2	1	1153	0	1998	2
609	2	1	1153	0	1998	2
610	2	1	1153	6.9450002	1998	2
611	2	1	1153	6.9450002	1998	2
701	2	1	1153	0	1998	2
702	2	1	1153	.075	1998	2
703	2	1	1153	0	1998	2
704	2	1	1153	0	1998	2
705	2	1	1153	0	1998	2
801	2	1	1153	.96399999	1998	2
802	2	1	1153	0	1998	2
803	2	1	1153	0	1998	2
804	2	1	1153	0	1998	2
805	2	1	1153	0	1998	2
806	2	1	1153	0	1998	2
807	2	1	1153	.46700001	1998	2
901	2	1	1153	10.685	1998	2
902	2	1	1153	3.5680001	1998	2
903	2	1	1153	1.487	1998	2
904	2	1	1153	0	1998	2
905	2	1	1153	.26100001	1998	2
906	2	1	1153	0	1998	2
908	2	1	1153	0	1998	2
1001	2	1	1153	2.0090001	1998	2
1002	2	1	1153	0	1998	2
1003	2	1	1153	0	1998	2
1004	2	1	1153	0	1998	2
1005	2	1	1153	0	1998	2
1006	2	1	1153	0	1998	2
1007	2	1	1153	0	1998	2
1008	2	1	1153	1.2460001	1998	2
1009	2	1	1153	0	1998	2
1010	2	1	1153	.056	1998	2
1011	2	1	1153	1.752	1998	2
1012	2	1	1153	.68000001	1998	2
1101	2	1	1153	.58499998	1998	2
1102	2	1	1153	0	1998	2
1103	2	1	1153	.222	1998	2
1104	2	1	1153	0	1998	2
1105	2	1	1153	0	1998	2
1106	2	1	1153	.083	1998	2
1201	2	1	1153	0	1998	2
1301	2	1	1153	.67400002	1998	2
1302	2	1	1153	0	1998	2
1401	2	1	1153	.077	1998	2
1501	2	1	1153	8.5369997	1998	2
101	3	1	1153	1.811	1998	2
102	3	1	1153	3.931	1998	2
103	3	1	1153	.70099998	1998	2
104	3	1	1153	0	1998	2
105	3	1	1153	0	1998	2
106	3	1	1153	0	1998	2
107	3	1	1153	0	1998	2
108	3	1	1153	0	1998	2
109	3	1	1153	1.317	1998	2
110	3	1	1153	0	1998	2
501	3	1	1153	0	1998	2
502	3	1	1153	.89999998	1998	2
503	3	1	1153	.89999998	1998	2
504	3	1	1153	0	1998	2
505	3	1	1153	0	1998	2
506	3	1	1153	.32800001	1998	2
201	4	1	1153	.76599997	1998	2
202	4	1	1153	1.092	1998	2
203	4	1	1153	4.2129998	1998	2
204	4	1	1153	3.961	1998	2
205	4	1	1153	.94499999	1998	2
206	4	1	1153	0	1998	2
207	4	1	1153	2.556	1998	2
208	4	1	1153	0	1998	2
209	4	1	1153	0	1998	2
210	4	1	1153	0	1998	2
211	4	1	1153	0	1998	2
212	4	1	1153	2.306	1998	2
213	4	1	1153	0	1998	2
214	4	1	1153	.065	1998	2
215	4	1	1153	0	1998	2
216	4	1	1153	0	1998	2
217	4	1	1153	.74400002	1998	2
506	5	1	1153	.32800001	1998	2
601	5	1	1153	1.849	1998	2
602	5	1	1153	.32800001	1998	2
603	5	1	1153	0	1998	2
604	5	1	1153	.164	1998	2
605	5	1	1153	4.1609998	1998	2
606	5	1	1153	0	1998	2
608	5	1	1153	0	1998	2
609	5	1	1153	0	1998	2
610	5	1	1153	6.9450002	1998	2
611	5	1	1153	6.9450002	1998	2
701	5	1	1153	0	1998	2
702	5	1	1153	.075	1998	2
703	5	1	1153	0	1998	2
704	5	1	1153	0	1998	2
705	5	1	1153	0	1998	2
1	6	1	1153	9.5600004	1998	2
2	6	1	1153	2.2539999	1998	2
3	6	1	1153	4.4289999	1998	2
4	6	1	1153	0	1998	2
5	6	1	1153	0	1998	2
6	6	1	1153	4.2129998	1998	2
7	6	1	1153	.96399999	1998	2
8	6	1	1153	0	1998	2
9	6	1	1153	.491	1998	2
10	6	1	1153	.065	1998	2
12	6	1	1153	17.788	1998	2
13	6	1	1153	6.1030002	1998	2
14	6	1	1153	2.306	1998	2
15	6	1	1153	0	1998	2
16	6	1	1153	4.9809999	1998	2
17	6	1	1153	0	1998	2
18	6	1	1153	.075	1998	2
19	6	1	1153	15.739	1998	2
20	6	1	1153	5.743	1998	2
21	6	1	1153	0	1998	2
22	6	1	1153	16.674	1998	2
23	6	1	1153	.077	1998	2
24	6	1	1153	8.5369997	1998	2
1	1	0	0	9.1265001	1998	3
2	1	0	0	21.070001	1998	3
3	1	0	0	1.786	1998	3
4	1	0	0	18.5405	1998	3
5	1	0	0	3.4684999	1998	3
6	1	0	0	11.9665	1998	3
7	1	0	0	.2565	1998	3
8	1	0	0	1.12	1998	3
9	1	0	0	14.499	1998	3
10	1	0	0	5.204	1998	3
11	1	0	0	.4445	1998	3
12	1	0	0	0	1998	3
13	1	0	0	6.5650002	1998	3
14	1	0	0	.1125	1998	3
15	1	0	0	5.8409998	1998	3
1	6	0	0	11.807	1998	3
2	6	0	0	1.786	1998	3
3	6	0	0	6.3239999	1998	3
4	6	0	0	0	1998	3
5	6	0	0	0	1998	3
6	6	0	0	5.3214998	1998	3
7	6	0	0	.79099998	1998	3
8	6	0	0	0	1998	3
9	6	0	0	.62349999	1998	3
10	6	0	0	.0325	1998	3
12	6	0	0	18.985	1998	3
13	6	0	0	7.4195001	1998	3
14	6	0	0	2.3015	1998	3
15	6	0	0	0	1998	3
16	6	0	0	2.4905	1998	3
17	6	0	0	0	1998	3
18	6	0	0	.2565	1998	3
19	6	0	0	9.6400001	1998	3
20	6	0	0	5.204	1998	3
21	6	0	0	0	1998	3
22	6	0	0	21.063499	1998	3
23	6	0	0	.1125	1998	3
24	6	0	0	5.8409998	1998	3
1	1	1	1006	10.493	1998	4
2	1	1	1006	25.492001	1998	4
3	1	1	1006	1.318	1998	4
4	1	1	1006	20.181999	1998	4
5	1	1	1006	4.3179998	1998	4
6	1	1	1006	3.5409999	1998	4
7	1	1	1006	.43799999	1998	4
8	1	1	1006	.80800003	1998	4
9	1	1	1006	12.997	1998	4
10	1	1	1006	4.665	1998	4
11	1	1	1006	0	1998	4
12	1	1	1006	0	1998	4
13	1	1	1006	12.456	1998	4
14	1	1	1006	.148	1998	4
15	1	1	1006	3.145	1998	4
101	2	1	1006	4.1799998	1998	4
102	2	1	1006	2.95	1998	4
103	2	1	1006	.28	1998	4
104	2	1	1006	0	1998	4
105	2	1	1006	0	1998	4
106	2	1	1006	0	1998	4
107	2	1	1006	0	1998	4
108	2	1	1006	0	1998	4
109	2	1	1006	3.0829999	1998	4
110	2	1	1006	0	1998	4
201	2	1	1006	0	1998	4
202	2	1	1006	4.1430001	1998	4
203	2	1	1006	6.4299998	1998	4
204	2	1	1006	8.0290003	1998	4
205	2	1	1006	0	1998	4
206	2	1	1006	0	1998	4
207	2	1	1006	2.2969999	1998	4
208	2	1	1006	0	1998	4
209	2	1	1006	0	1998	4
210	2	1	1006	2.2969999	1998	4
211	2	1	1006	0	1998	4
212	2	1	1006	2.2969999	1998	4
213	2	1	1006	0	1998	4
214	2	1	1006	0	1998	4
215	2	1	1006	0	1998	4
216	2	1	1006	0	1998	4
217	2	1	1006	0	1998	4
301	2	1	1006	0	1998	4
302	2	1	1006	0	1998	4
304	2	1	1006	0	1998	4
306	2	1	1006	0	1998	4
307	2	1	1006	0	1998	4
308	2	1	1006	0	1998	4
309	2	1	1006	1.318	1998	4
310	2	1	1006	0	1998	4
401	2	1	1006	13.113	1998	4
402	2	1	1006	0	1998	4
403	2	1	1006	0	1998	4
404	2	1	1006	7.0679998	1998	4
405	2	1	1006	0	1998	4
406	2	1	1006	0	1998	4
407	2	1	1006	0	1998	4
501	2	1	1006	0	1998	4
502	2	1	1006	1.781	1998	4
503	2	1	1006	1.781	1998	4
504	2	1	1006	0	1998	4
505	2	1	1006	0	1998	4
506	2	1	1006	0	1998	4
507	2	1	1006	0	1998	4
508	2	1	1006	0	1998	4
509	2	1	1006	.75599998	1998	4
601	2	1	1006	2.1370001	1998	4
602	2	1	1006	0	1998	4
603	2	1	1006	0	1998	4
604	2	1	1006	0	1998	4
605	2	1	1006	0	1998	4
606	2	1	1006	0	1998	4
608	2	1	1006	1.404	1998	4
609	2	1	1006	0	1998	4
610	2	1	1006	0	1998	4
611	2	1	1006	0	1998	4
701	2	1	1006	0	1998	4
702	2	1	1006	.43799999	1998	4
703	2	1	1006	0	1998	4
704	2	1	1006	0	1998	4
705	2	1	1006	0	1998	4
801	2	1	1006	.30899999	1998	4
802	2	1	1006	0	1998	4
803	2	1	1006	.30899999	1998	4
804	2	1	1006	0	1998	4
805	2	1	1006	0	1998	4
806	2	1	1006	0	1998	4
807	2	1	1006	.19	1998	4
901	2	1	1006	8.665	1998	4
902	2	1	1006	0	1998	4
903	2	1	1006	4.3319998	1998	4
904	2	1	1006	0	1998	4
905	2	1	1006	0	1998	4
906	2	1	1006	0	1998	4
908	2	1	1006	0	1998	4
1001	2	1	1006	.93300003	1998	4
1002	2	1	1006	0	1998	4
1003	2	1	1006	0	1998	4
1004	2	1	1006	0	1998	4
1005	2	1	1006	0	1998	4
1006	2	1	1006	0	1998	4
1007	2	1	1006	0	1998	4
1008	2	1	1006	0	1998	4
1009	2	1	1006	0	1998	4
1010	2	1	1006	0	1998	4
1011	2	1	1006	2.799	1998	4
1012	2	1	1006	.93300003	1998	4
1101	2	1	1006	0	1998	4
1102	2	1	1006	0	1998	4
1103	2	1	1006	0	1998	4
1104	2	1	1006	0	1998	4
1105	2	1	1006	0	1998	4
1106	2	1	1006	0	1998	4
1201	2	1	1006	0	1998	4
1301	2	1	1006	12.25	1998	4
1302	2	1	1006	.207	1998	4
1401	2	1	1006	.148	1998	4
1501	2	1	1006	3.145	1998	4
101	3	1	1006	4.1799998	1998	4
102	3	1	1006	2.95	1998	4
103	3	1	1006	.28	1998	4
104	3	1	1006	0	1998	4
105	3	1	1006	0	1998	4
106	3	1	1006	0	1998	4
107	3	1	1006	0	1998	4
108	3	1	1006	0	1998	4
109	3	1	1006	3.0829999	1998	4
110	3	1	1006	0	1998	4
501	3	1	1006	0	1998	4
502	3	1	1006	1.781	1998	4
503	3	1	1006	1.781	1998	4
504	3	1	1006	0	1998	4
505	3	1	1006	0	1998	4
506	3	1	1006	0	1998	4
201	4	1	1006	0	1998	4
202	4	1	1006	4.1430001	1998	4
203	4	1	1006	6.4299998	1998	4
204	4	1	1006	8.0290003	1998	4
205	4	1	1006	0	1998	4
206	4	1	1006	0	1998	4
207	4	1	1006	2.2969999	1998	4
208	4	1	1006	0	1998	4
209	4	1	1006	0	1998	4
210	4	1	1006	2.2969999	1998	4
211	4	1	1006	0	1998	4
212	4	1	1006	2.2969999	1998	4
213	4	1	1006	0	1998	4
214	4	1	1006	0	1998	4
215	4	1	1006	0	1998	4
216	4	1	1006	0	1998	4
217	4	1	1006	0	1998	4
506	5	1	1006	0	1998	4
601	5	1	1006	2.1370001	1998	4
602	5	1	1006	0	1998	4
603	5	1	1006	0	1998	4
604	5	1	1006	0	1998	4
605	5	1	1006	0	1998	4
606	5	1	1006	0	1998	4
608	5	1	1006	1.404	1998	4
609	5	1	1006	0	1998	4
610	5	1	1006	0	1998	4
611	5	1	1006	0	1998	4
701	5	1	1006	0	1998	4
702	5	1	1006	.43799999	1998	4
703	5	1	1006	0	1998	4
704	5	1	1006	0	1998	4
705	5	1	1006	0	1998	4
1	6	1	1006	14.054	1998	4
2	6	1	1006	1.318	1998	4
3	6	1	1006	8.2189999	1998	4
4	6	1	1006	0	1998	4
5	6	1	1006	0	1998	4
6	6	1	1006	6.4299998	1998	4
7	6	1	1006	.61799997	1998	4
8	6	1	1006	0	1998	4
9	6	1	1006	.75599998	1998	4
10	6	1	1006	0	1998	4
12	6	1	1006	20.181999	1998	4
13	6	1	1006	8.7360001	1998	4
14	6	1	1006	2.2969999	1998	4
15	6	1	1006	0	1998	4
16	6	1	1006	0	1998	4
17	6	1	1006	0	1998	4
18	6	1	1006	.43799999	1998	4
19	6	1	1006	3.5409999	1998	4
20	6	1	1006	4.665	1998	4
21	6	1	1006	0	1998	4
22	6	1	1006	25.452999	1998	4
23	6	1	1006	.148	1998	4
24	6	1	1006	3.145	1998	4
1	1	1	1080	9.1619997	1998	5
2	1	1	1080	21.261	1998	5
3	1	1	1080	1.325	1998	5
4	1	1	1080	23.806	1998	5
5	1	1	1080	4.6570001	1998	5
6	1	1	1080	7.9219999	1998	5
7	1	1	1080	.331	1998	5
8	1	1	1080	1.72	1998	5
9	1	1	1080	11.173	1998	5
10	1	1	1080	5.0040002	1998	5
11	1	1	1080	3.4949999	1998	5
12	1	1	1080	0	1998	5
13	1	1	1080	.94300002	1998	5
14	1	1	1080	0	1998	5
15	1	1	1080	9.2010002	1998	5
101	2	1	1080	4.0430002	1998	5
102	2	1	1080	3.3499999	1998	5
103	2	1	1080	.36500001	1998	5
104	2	1	1080	0	1998	5
105	2	1	1080	.099	1998	5
106	2	1	1080	0	1998	5
107	2	1	1080	0	1998	5
108	2	1	1080	0	1998	5
109	2	1	1080	1.3049999	1998	5
110	2	1	1080	0	1998	5
201	2	1	1080	1.995	1998	5
202	2	1	1080	1.025	1998	5
203	2	1	1080	7.2680001	1998	5
204	2	1	1080	2.7920001	1998	5
205	2	1	1080	2.971	1998	5
206	2	1	1080	0	1998	5
207	2	1	1080	2.415	1998	5
208	2	1	1080	0	1998	5
209	2	1	1080	0	1998	5
210	2	1	1080	0	1998	5
211	2	1	1080	0	1998	5
212	2	1	1080	2.415	1998	5
213	2	1	1080	0	1998	5
214	2	1	1080	0	1998	5
215	2	1	1080	0	1998	5
216	2	1	1080	0	1998	5
217	2	1	1080	.38299999	1998	5
301	2	1	1080	0	1998	5
302	2	1	1080	0	1998	5
304	2	1	1080	0	1998	5
306	2	1	1080	0	1998	5
307	2	1	1080	0	1998	5
308	2	1	1080	0	1998	5
309	2	1	1080	1.325	1998	5
310	2	1	1080	0	1998	5
401	2	1	1080	13.221	1998	5
402	2	1	1080	0	1998	5
403	2	1	1080	1.1619999	1998	5
404	2	1	1080	9.085	1998	5
405	2	1	1080	0	1998	5
406	2	1	1080	.33700001	1998	5
407	2	1	1080	0	1998	5
501	2	1	1080	0	1998	5
502	2	1	1080	1.5599999	1998	5
503	2	1	1080	1.5599999	1998	5
504	2	1	1080	0	1998	5
505	2	1	1080	0	1998	5
506	2	1	1080	.35100001	1998	5
507	2	1	1080	0	1998	5
508	2	1	1080	0	1998	5
