country,ccode,cow,imf,wdi,marpor,mapp,ms2000,smg2003,errda,mfh2004,parlgov,govtseq,new,investiture,startyear,startmonth,startday,peyear,pemonth,peday,neyear,nemonth,neday,duration,ciep,ciep_left,pmpd,rft_wkb2000,rft_wkb2011,rft_sw2014,election_follows,tog1,tog2,gpshare,gspshare,gparties,gsparties,sparties,reshuffles,return,return_elect,py1name,py1seat,py1cab_perc,mpppy1,py2name,py2seat,py2cab_perc,mpppy2,py3name,py3seat,py3cab_perc,mpppy3,py4name,py4seat,py4cab_perc,mpppy4,py5name,py5seat,py5cab_perc,mpppy5,py6name,py6seat,py6cab_perc,mpppy6,py7name,py7seat,py7cab_perc,mpppy7,py8name,py8seat,py8cab_perc,mpppy8,py9name,py9seat,py9cab_perc,mpppy9,py10name,py10seat,py10cab_perc,mpppy10,totalseat,portfolio,cpg_wkb2000,cpg_wkb2011,cpg_sw2014,prime,primeparty,mpp_pm,py1seat_upper,totalseat_upper
"Bangladesh",771,771,513,"BGD",,0,,,,,,8,0,0,1996,6,23,1996,6,12,2001,10,1,,5,1815,,,,,,3,3,59.66667,59.66667,3,3,0,,0,,"AL",146,,,"JD",32,,,"JSD-Rab",1,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,300,,,,,"Wajed","AL",,,
"Belgium",211,211,124,"BEL",21,0,,,,,808,1,0,0,1945,2,11,1939,4,2,1946,2,17,171,4,,,4,4,4,0,3,3,98.89503,98.89503,4,4,0,,,,"CVP/PSC",73,,21520,"BSP/PSB",64,,21320,"LP",33,,21420,"KPB",9,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,181,,4,4,3,"Acker","BSP/PSB",21320,,
"Belgium",211,211,124,"BEL",21,0,,,,,204,2,0,0,1945,8,1,1939,4,2,1946,2,17,222,4,,,1,1,1,1,3,3,69.61326,69.61326,5,5,0,,3,,"BSP/PSB",64,,21320,"LP",33,,21420,"KPB",10,,,"UDB",13,,,"ICAT",6,,,"",,,,"",,,,"",,,,"",,,,"",,,,181,,3,3,4,"Acker","BSP/PSB",21320,,
"Belgium",211,211,124,"BEL",21,1,1,1,201,,168,3,0,0,1946,3,11,1946,2,17,1949,6,26,21,4,1439,1.459347,5,5,5,0,5,5,42.57426,42.57426,2,2,0,,2,2,"BSP/PSB",69,,21320,"LP",17,,21420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,202,,4,4,4,"Spaak","BSP/PSB",21320,,
"Belgium",211,211,124,"BEL",21,1,2,2,202,,489,4,0,0,1946,4,1,1946,2,17,1949,6,26,123,4,1418,8.674189,5,5,5,0,2,2,53.9604,53.9604,3,3,0,,2,,"BSP/PSB",69,,21320,"LP",17,,21420,"KPB",23,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,202,,4,4,4,"Acker","BSP/PSB",21320,,
"Belgium",211,211,124,"BEL",21,1,3,3,203,,540,5,0,0,1946,8,2,1946,2,17,1949,6,26,237,4,1295,18.30116,4,4,4,0,2,2,53.9604,53.9604,3,3,0,,3,,"BSP/PSB",69,,21320,"LP",17,,21420,"KPB",23,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,202,,4,4,4,"Huysmans","BSP/PSB",21320,,
"Belgium",211,211,124,"BEL",21,1,4,4,204,,496,6,0,0,1947,3,27,1946,2,17,1949,6,26,610,4,1058,57.65596,5,5,5,0,2,2,79.70297,79.70297,2,2,0,,1,,"BSP/PSB",69,,21320,"CVP/PSC",92,,21520,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,202,,4,4,4,"Spaak","BSP/PSB",21320,,
"Belgium",211,211,124,"BEL",21,1,,,,,40,7,0,0,1948,11,26,1946,2,17,1949,6,26,264,4,448,58.92857,1,1,1,1,2,2,79.70297,79.70297,2,2,0,,2,,"BSP/PSB",69,,21320,"CVP/PSC",92,,21520,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,202,,4,4,4,"Spaak","BSP/PSB",21320,,
"Belgium",211,211,124,"BEL",21,1,5,5,205,,746,8,0,0,1949,8,17,1949,6,26,1950,6,4,317,4,1409,22.49823,4,4,4,1,2,2,63.20755,63.20755,2,2,0,,0,0,"CVP/PSC",105,,21520,"LP",29,,21420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,2,2,3,"Eyskens","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,6,6,206,,695,9,0,0,1950,6,30,1950,6,4,1954,4,11,49,4,1435,3.414634,5,5,5,0,1,1,50.9434,50.9434,1,1,0,,1,1,"CVP/PSC",108,,21520,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,3,3,3,"Duvieusart","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,7,7,207,,700,10,0,0,1950,8,18,1950,6,4,1954,4,11,515,4,1386,37.15729,4,4,4,0,1,1,50.9434,50.9434,1,1,0,,1,,"CVP/PSC",108,,21520,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,3,3,3,"Pholien","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,8,8,208,,389,11,0,0,1952,1,15,1950,6,4,1954,4,11,828,4,871,95.06315,1,1,1,1,1,1,50.9434,50.9434,1,1,0,,1,,"CVP/PSC",108,,21520,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,3,3,3,"Houtte","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,9,9,209,,745,12,0,0,1954,4,22,1954,4,11,1958,6,1,1526,4,1450,105.2414,1,1,1,1,2,2,52.35849,52.35849,2,2,0,,0,0,"BSP/PSB",86,,21320,"LP",25,,21420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,4,"Acker","BSP/PSB",21320,,
"Belgium",211,211,124,"BEL",21,1,10,10,210,,112,13,0,0,1958,6,26,1958,6,1,1961,3,26,134,4,1436,9.331476,5,5,5,0,4,4,49.0566,49.0566,1,1,0,,0,0,"CVP/PSC",104,,21520,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,3,3,3,"Eyskens","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,11,11,211,,144,14,0,0,1958,11,7,1958,6,1,1961,3,26,665,4,1302,51.07527,4,4,4,0,2,2,58.96227,58.96227,2,2,0,,1,,"CVP/PSC",104,,21520,"LP",21,,21420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,2,2,3,"Eyskens","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,,,,,,15,0,0,1960,9,2,1958,6,1,1961,3,26,235,4,637,36.89168,1,1,1,1,2,2,58.96227,58.96227,2,2,0,,2,,"CVP/PSC",104,,21520,"LP",21,,21420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,2,2,3,"Eyskens","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,12,12,212,,613,16,0,0,1961,4,25,1961,3,26,1965,5,23,1555,4,1431,108.6653,1,1,1,1,2,2,84.90566,84.90566,2,2,0,,1,1,"CVP/PSC",96,,21520,"BSP/PSB",84,,21320,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,4,"Lefevre","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,13,13,213,,311,17,0,0,1965,7,28,1965,5,23,1968,3,31,235,4,1395,16.84588,4,4,4,0,2,2,66.50944,66.50944,2,2,0,,2,2,"CVP/PSC",77,,21520,"BSP/PSB",64,,21320,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,3,"Harmel","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,14,14,214,,353,18,0,0,1966,3,20,1965,5,23,1968,3,31,821,4,1160,70.77586,6,6,6,1,2,2,58.96227,58.96227,2,2,0,,1,,"CVP/PSC",77,,21520,"PVV/PLP",48,,21420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,2,2,3,"Van den Boeynants","CVP/PSC",21520,,
"Belgium",211,211,124,"BEL",21,1,15,15,215,,586,19,0,0,1968,6,18,1968,3,31,1971,11,7,1312,4,1382,94.93488,4,4,4,1,2,2,60.37736,60.37736,2,2,0,,0,0,"CVP",69,,21521,"BSP/PSB",59,,21320,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,3,"Eyskens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,16,16,216,,448,20,0,0,1972,1,21,1971,11,7,1974,3,10,371,4,1386,26.76768,4,4,4,0,3,3,60.37736,60.37736,3,3,0,,2,2,"CVP",47,,21521,"PSC",20,,21522,"BSP/PSB",61,,21320,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,3,"Eyskens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,17,17,217,,859,21,0,0,1973,1,26,1971,11,7,1974,3,10,454,4,1015,44.72906,5,5,5,1,3,3,69.81132,69.81132,4,4,0,,3,,"BSP/PSB",61,,21320,"CVP",47,,21521,"PSC",20,,21522,"PVV",20,,21421,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,3,"Leburton","BSP/PSB",21320,,
"Belgium",211,211,124,"BEL",21,1,18,18,218,,677,22,0,0,1974,4,25,1974,3,10,1977,4,17,48,4,1415,3.392226,7,7,7,0,2,2,54.24528,54.24528,4,4,0,,3,3,"CVP",50,,21521,"PSC",22,,21522,"PVV",21,,21421,"PLP",22,,21422,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,2,2,3,"Tindemans","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,19,19,219,,847,23,0,0,1974,6,12,1974,3,10,1977,4,17,911,4,1367,66.64228,4,4,4,0,2,2,55.66038,55.66038,5,5,0,,4,,"CVP",50,,21521,"PSC",22,,21522,"PVV",21,,21421,"PLP",12,,21422,"RW",13,,21911,"",,,,"",,,,"",,,,"",,,,"",,,,212,,3,3,3,"Tindemans","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,20,20,220,,,24,0,0,1976,12,9,1974,3,10,1977,4,17,176,4,456,38.59649,5,5,5,1,2,2,55.66038,55.66038,5,5,0,,5,,"CVP",50,,21521,"PSC",22,,21522,"PVV",21,,21421,"PRLW",12,,21422,"RW",13,,21911,"",,,,"",,,,"",,,,"",,,,"",,,,212,,3,3,3,"Tindemans","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,21,21,221,,225,25,0,0,1977,6,3,1977,4,17,1978,12,17,504,4,1414,35.64357,4,4,4,0,3,3,81.13207,81.13207,5,5,0,,2,2,"CVP",56,,21521,"PSC",24,,21522,"BSP/PSB",62,,21320,"FDF",10,,21912,"VU",20,,21913,"",,,,"",,,,"",,,,"",,,,"",,,,212,,3,3,3,"Tindemans","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,22,22,222,,233,26,0,0,1978,10,20,1977,4,17,1978,12,17,165,4,910,18.13187,1,1,1,1,6,6,81.13207,81.13207,5,5,0,,5,,"CVP",56,,21521,"PSC",24,,21522,"BSP/PSB",62,,21320,"FDF",10,,21912,"VU",20,,21913,"",,,,"",,,,"",,,,"",,,,"",,,,212,,3,3,3,"Van den Boeynants","PSC",21522,,
"Belgium",211,211,124,"BEL",21,1,23,23,223,,521,27,0,0,1979,4,3,1978,12,17,1981,11,8,295,4,1354,21.7873,4,4,4,0,3,3,71.22642,71.22642,5,5,0,,4,4,"CVP",57,,21521,"PSC",25,,21522,"BSP",26,,21321,"PSB",32,,21322,"FDF",11,,21912,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,3,"Martens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,24,24,224,,278,28,0,0,1980,1,23,1978,12,17,1981,11,8,116,4,1059,10.95373,5,5,5,0,3,3,66.03773,66.03773,4,4,0,,4,,"CVP",57,,21521,"PSC",25,,21522,"BSP",26,,21321,"PSB",32,,21322,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,3,"Martens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,25,25,225,,266,29,0,0,1980,5,18,1978,12,17,1981,11,8,157,4,943,16.64899,4,4,4,0,3,3,83.01887,83.01887,6,6,0,,4,,"CVP",57,,21521,"PSC",25,,21522,"BSP",26,,21321,"PSB",32,,21322,"PVV",22,,21421,"PRL",14,,21422,"",,,,"",,,,"",,,,"",,,,212,,3,3,3,"Martens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,26,26,226,,453,30,0,0,1980,10,22,1978,12,17,1981,11,8,166,4,786,21.11959,4,4,4,0,3,3,66.03773,66.03773,4,4,0,,4,,"CVP",57,,21521,"PSC",25,,21522,"BSP",26,,21321,"PSB",32,,21322,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,3,"Martens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,27,27,227,,429,31,0,0,1981,4,6,1978,12,17,1981,11,8,255,4,620,41.12903,4,4,4,1,3,3,66.03773,66.03773,4,4,0,,4,,"CVP",57,,21521,"PSC",25,,21522,"BSP",26,,21321,"PSB",32,,21322,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,4,4,3,"Eyskens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,28,28,228,,724,32,0,0,1981,12,17,1981,11,8,1985,10,13,1442,4,1422,101.4065,4,4,4,1,5,5,49.0566,49.0566,4,4,0,,2,2,"CVP",43,,21521,"PSC",18,,21522,"PVV",21,,21421,"PRL",22,,21422,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,2,2,3,"Martens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,29,29,229,,375,33,0,0,1985,11,28,1985,10,13,1987,12,13,691,4,1415,48.83392,4,4,4,0,2,2,53.30189,53.30189,4,4,0,,4,4,"CVP",49,,21521,"PSC",20,,21522,"PVV",22,,21421,"PRL",22,,21422,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,2,2,3,"Martens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,,,,,92,34,0,0,1987,10,20,1985,10,13,1987,12,13,202,4,724,27.90055,1,1,1,1,6,6,53.30189,53.30189,4,4,0,,4,,"CVP",49,,21521,"PSC",20,,21522,"PVV",22,,21421,"PRL",22,,21422,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,,2,2,3,"Martens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,30,30,230,,457,35,0,0,1988,5,9,1987,12,13,1991,11,24,1242,4,1313,94.59254,1,1,4,0,3,3,70.75471,70.75471,5,5,0,0,2,2,"CVP",43,23.529412,21521,"PSC",19,17.647059,21522,"PSB",40,29.411765,21322,"SP",32,17.647059,21321,"VU",16,11.764706,21913,"",,,,"",,,,"",,,,"",,,,"",,,,212,17,4,4,4,"Martens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,31,31,231,,570,36,2,0,1991,10,3,1987,12,13,1991,11,24,162,4,71,228.169,,,1,1,3,3,63.20755,63.20755,4,4,0,0,4,,"CVP",43,29.411765,21521,"PSC",19,17.647059,21522,"PSB",40,29.411765,21322,"SP",32,23.529412,21321,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,17,,,4,"Martens","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,32,32,232,,624,37,0,0,1992,3,13,1991,11,24,1995,5,21,1197,4,1351,88.60104,1,1,1,1,2,2,56.60378,56.60378,4,4,0,3,4,4,"CVP",39,33.333333,21521,"PSC",18,13.333333,21522,"PSB",35,33.333333,21322,"SP",28,20,21321,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,212,15,4,4,4,"Dehaene","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,33,33,233,,95,38,0,0,1995,6,23,1995,5,21,1999,6,13,1481,4,1428,103.7115,,1,1,1,2,2,54.66667,54.66667,4,4,0,5,4,4,"CVP",29,33.333333,21521,"PSC",12,13.333333,21522,"PSB",21,33.333333,21322,"SP",20,20,21321,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,15,4,4,4,"Dehaene","CVP",21521,,
"Belgium",211,211,124,"BEL",21,1,,34,234,,193,39,1,0,1999,7,13,1999,6,13,2003,5,19,1460,4,1431,102.0266,,4,4,1,3,3,62.66667,62.66667,6,6,0,2,2,2,"VLD",23,27.777778,21421,"PSB",19,16.666667,21322,"PRL-FDF-MCC",18,16.666667,21425,"SP",14,16.666667,21321,"ECOLO",11,11.111111,21111,"AGALEV",9,11.111111,21112,"",,,,"",,,,"",,,,"",,,,150,18,,3,4,"Verhofstadt","VLD",21421,,
"Belgium",211,211,124,"BEL",21,1,,,236,,449,40,1,0,2003,7,12,2003,5,19,2007,6,10,1623,4,1407,115.3518,,1,1,1,2,2,64.66666,64.66666,4,4,0,2,3,2,"VLD",25,23.809524,21421,"PSB",25,23.809524,21322,"MR",24,23.809524,21426,"SP.a / SPIRIT",23,28.571429,21221,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,21,,3,2,"Verhofstadt","VLD",21421,,
"Belgium",211,211,124,"BEL",21,1,,,237,,441,41,1,0,2007,12,21,2007,6,10,2010,6,13,90,4,1267,7.103394,,,2,0,3,3,67.33334,67.33334,5,5,0,0,3,2,"CD&V",30,28.571429,21521,"MR",23,21.428571,21426,"Open VLD",18,21.428571,21421,"PSB",20,21.428571,21322,"CDH",10,7.1428571,21522,"",,,,"",,,,"",,,,"",,,,"",,,,150,14,,3,3,"Verhofstadt","Open VLD",21421,,
"Belgium",211,211,124,"BEL",21,1,,,238,,264,42,2,0,2008,3,20,2007,6,10,2010,6,13,285,4,1177,24.2141,,,2,0,3,3,67.33334,67.33334,5,5,0,0,5,,"CD&V",30,27.272727,21521,"MR",23,22.727273,21426,"Open VLD",18,18.181818,21421,"PSB",20,22.727273,21322,"CDH",10,9.0909091,21522,"",,,,"",,,,"",,,,"",,,,"",,,,150,22,,,3,"Leterme","CD&V",21521,,
"Belgium",211,211,124,"BEL",21,1,,,239,,80,43,2,0,2008,12,30,2007,6,10,2010,6,13,330,4,892,36.99551,,,2,0,3,3,62.66667,62.66667,5,5,0,1,5,,"CD&V",23,27.272727,21521,"MR",23,22.727273,21426,"Open VLD",18,18.181818,21421,"PSB",20,22.727273,21322,"CDH",10,9.0909091,21522,"",,,,"",,,,"",,,,"",,,,"",,,,150,22,,,3,"Rompuy","CD&V",21521,,
"Belgium",211,211,124,"BEL",21,1,,,240,,431,44,2,0,2009,11,25,2007,6,10,2010,6,13,200,4,562,35.58719,,,5,1,3,3,62.66667,62.66667,5,5,0,0,5,,"CD&V",23,30.434783,21521,"MR",23,21.73913,21426,"Open VLD",18,17.391304,21421,"PSB",20,21.73913,21322,"CDH",10,8.6956522,21522,"",,,,"",,,,"",,,,"",,,,"",,,,150,23,,,3,"Leterme","CD&V",21521,,
"Belgium",211,211,124,"BEL",21,1,,,,,675,45,2,0,2010,6,13,2010,6,13,2014,5,25,541,4,1461,37.02943,,,2,0,2,2,55.33333,55.33333,5,5,0,0,5,5,"CD&V",17,30.434783,21521,"MR",18,21.73913,21426,"Open VLD",13,17.391304,21421,"PSB",26,21.73913,21322,"CDH",9,8.6956522,21522,"",,,,"",,,,"",,,,"",,,,"",,,,150,23,,,3,"Leterme","CD&V",21521,,
"Belgium",211,211,124,"BEL",21,1,,,,,987,46,2,0,2011,12,6,2010,6,13,2014,5,25,903,4,920,98.15218,,,1,1,3,3,62,62,6,6,0,0,5,,"CD&V",17,21.052632,21521,"MR",15,15.789474,21426,"Open VLD",13,15.789474,21421,"PSB",26,21.052632,21322,"CDH",9,10.526316,21522,"SP.a",13,15.789474,21321,"",,,,"",,,,"",,,,"",,,,150,19,,,3,"Rupo","PSB",21322,,
"Belgium",211,211,124,"BEL",21,0,,,,,1140,47,2,0,2014,5,27,2014,5,25,,,,137,4,1459,9.389993,,,2,0,6,6,64.66666,64.66666,6,6,0,2,6,6,"CD&V",18,23.809524,21521,"MR",20,14.285714,21426,"Open VLD",14,14.285714,21421,"PSB",23,23.809524,21322,"CDH",9,9.5238095,21522,"SP.a",13,14.285714,21321,"",,,,"",,,,"",,,,"",,,,150,21,,,3,"Rupo","PSB",21322,,
"Belgium",211,211,124,"BEL",21,0,,,,,1147,48,2,0,2014,10,11,2014,5,25,,,,,4,1322,,,,,,2,2,56.66667,56.66667,4,4,0,0,3,,"N-VA",33,27.777778,21916,"MR",20,38.888889,21426,"CD&V",18,16.666667,21521,"Open VLD",14,16.666667,21421,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,150,18,,,2,"Michel","MR",21426,,
"Botswana",571,571,616,"BWA",,0,,,,,,1,0,0,1966,9,30,1965,3,1,1969,10,18,1119,5,,,1,,1,1,1,1,90.32258,90.32258,1,1,0,,,,"BDP",28,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,31,,,,,"Khama","BDP",,,
"Botswana",571,571,616,"BWA",,0,,,,,,2,0,0,1969,10,23,1969,10,18,1974,10,26,1833,5,,,1,,1,1,1,1,77.41936,77.41936,1,1,0,,1,1,"BDP",24,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,31,,,,,"Khama","BDP",,,
"Botswana",571,571,616,"BWA",,0,,,,,,3,0,0,1974,10,30,1974,10,26,1979,10,20,1817,5,,,1,,1,1,1,1,84.375,84.375,1,1,0,,1,1,"BDP",27,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,32,,,,,"Khama","BDP",,,
"Botswana",571,571,616,"BWA",,0,,,,,,4,0,0,1979,10,21,1979,10,20,1984,9,8,271,5,,,,,,0,1,1,90.625,90.625,1,1,0,,1,1,"BDP",29,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,32,,,,,"Khama","BDP",,,
"Botswana",571,571,616,"BWA",,0,,,,,,5,0,0,1980,7,18,1979,10,20,1984,9,8,1519,5,,,1,,1,1,1,1,90.625,90.625,1,1,0,,1,,"BDP",29,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,32,,,,,"Masire","BDP",,,
"Botswana",571,571,616,"BWA",,0,,,,,,6,0,0,1984,9,14,1984,9,8,1989,10,7,1855,5,,,1,,1,1,1,1,82.35294,82.35294,1,1,0,,1,1,"BDP",28,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,34,,,,,"Masire","BDP",,,
"Botswana",571,571,616,"BWA",,0,,,,,,7,0,0,1989,10,13,1989,10,7,1994,10,15,1837,5,,,1,,1,1,1,1,91.17647,91.17647,1,1,0,,1,1,"BDP",31,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,34,,,,,"Masire","BDP",,,
"Botswana",571,571,616,"BWA",,0,,,,,,8,0,0,1994,10,24,1994,10,15,1999,10,16,,5,,,,,,,1,1,65,65,1,1,0,,1,1,"BDP",26,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,40,,,,,"Masire","BDP",,,
"Bulgaria",355,355,918,"BGR",80,1,,,1802,1,348,1,0,1,1991,11,8,1991,10,13,1994,12,18,418,4,1435,29.12892,5,5,5,0,4,4,45.83333,45.83333,1,1,0,,,,"SDS",110,,80410,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,,3,3,2,"Dimitrov","SDS",80410,,
"Bulgaria",355,355,918,"BGR",80,1,,,1803,2,462,2,0,1,1992,12,30,1991,10,13,1994,12,18,647,4,1017,63.61848,2,2,2,1,,,,,0,0,0,,0,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,,3,3,,"Berov","NONA",,,
"Bulgaria",355,355,918,"BGR",80,1,,,1804,3,109,3,0,1,1994,10,8,1991,10,13,1994,12,18,109,4,370,29.45946,1,1,1,0,6,6,,,0,0,0,,0,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,,3,3,,"Indjova","NONA",,,
"Bulgaria",355,355,918,"BGR",80,1,,,1805,4,541,4,0,1,1995,1,25,1994,12,18,1997,4,19,749,4,1423,52.63528,4,4,4,0,1,1,52.08333,52.08333,1,1,0,,0,0,"BSP",125,,80220,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,,4,4,4,"Videnov","BSP",80220,,
"Bulgaria",355,355,918,"BGR",80,1,,,1806,5,714,5,0,1,1997,2,12,1994,12,18,1997,4,19,98,4,674,14.54006,1,1,1,1,6,6,28.75,28.75,1,1,0,,0,,"SDS",69,,80410,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,,4,4,2,"Sofianski","SDS",80410,,
"Bulgaria",355,355,918,"BGR",80,1,,,1807,6,792,6,0,1,1997,5,21,1997,4,19,2001,6,17,1525,4,1429,106.718,,1,1,1,1,1,57.08333,57.08333,1,1,0,,0,0,"ODS",137,,80411,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,,3,3,2,"Kostov","ODS",80411,,
"Bulgaria",355,355,918,"BGR",80,1,,,1808,7,575,7,1,1,2001,7,24,2001,6,17,2005,6,25,1484,4,1424,104.2135,,1,1,1,2,2,58.75,58.75,2,2,0,,0,0,"NDSV",120,,80902,"DPS",21,,80951,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,,,2,2,"Sakskoburggotski","NDSV",80902,,
"Bulgaria",355,355,918,"BGR",80,1,,,1809,,425,8,1,1,2005,8,16,2005,6,25,2009,7,5,1441,4,1409,102.2711,,,1,1,3,3,70.41666,70.41666,3,3,0,2,2,2,"KB",82,50,80221,"NDSV",53,27.777778,80902,"DPS",34,16.666667,80951,"Independents",0,5.5555556,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,18,,3,2,"Stanishev","KB",80221,,
"Bulgaria",355,355,918,"BGR",80,1,,,1810,,805,9,2,1,2009,7,27,2009,7,5,2013,5,12,1325,4,1439,92.07784,,,2,0,4,4,48.75,48.75,1,1,0,2,0,0,"GERB",117,88.235294,80510,"Independents",,11.764706,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,17,,,2,"Borissov","GERB",80510,,
"Bulgaria",355,355,918,"BGR",80,1,,,,,1045,10,2,1,2013,3,13,2009,7,5,2013,5,12,77,4,114,67.54386,,,1,1,6,6,,,0,0,0,0,0,,"Independents",,100,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,17,,,,"Raykov","NONA",,,
"Bulgaria",355,355,918,"BGR",80,1,,,,,1058,11,2,1,2013,5,29,2013,5,12,2014,10,5,434,4,1444,30.0554,,,6,0,5,5,50,50,2,2,0,0,0,0,"KB",84,23.529412,80221,"DPS",36,11.764706,80951,"Independents",,64.705882,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,240,17,,,4,"Oresharksi","KB",80221,,
